DrugBank ID,Accession Numbers,Common name,CAS,UNII,Synonyms,Standard InChI Key
DB12458,"",Muscimol,2763-96-4,D5M179TY2E,"",ZJQHPWUVQPJPQT-UHFFFAOYSA-N
DB12459,"",Belotecan,256411-32-2,27Z82M2G1N,"",LNHWXBUNXOXMRL-VWLOTQADSA-N
DB12460,"",Conbercept,1227158-72-6,1P05PW62F3,"",
DB12461,"",GLPG-0492,1215085-92-9,8O59X1ACZT,"",VAJGULUVTFDTAS-GOSISDBHSA-N
DB12462,"",Ralinepag,1187856-49-0,CQY12ZJN6E,"",NPDKXVKJRHPDQT-IYARVYRRSA-N
DB12463,"",Semagacestat,425386-60-3,3YN0602W4W,"",PKXWXXPNHIWQHW-RCBQFDQVSA-N
DB12464,"",Bevenopran,676500-67-7,IC58Q2EHPJ,"",ZGCYVRNZWGUXNQ-UHFFFAOYSA-N
DB12465,"",Ketanserin,74050-98-9,97F9DE4CT4,"",FPCCSQOGAWCVBH-UHFFFAOYSA-N
DB12466,DB06046,Favipiravir,259793-96-9,EW5GL2X7E0,"",ZCGNOVWYSGBHAU-UHFFFAOYSA-N
DB12467,"",TU-100,1310907-71-1,N3KQ8A1E0X,"",KAYRGFYBCCETPE-UHFFFAOYSA-N
DB12468,"",Pf-04531083,1079400-07-9,40497CY7Y3,"",ZRJGMDIPCQOGNI-UHFFFAOYSA-N
DB12470,"",Dexelvucitabine,134379-77-4,KU8SPJ271W,"",HSBKFSPNDWWPSL-CAHLUQPWSA-N
DB12471,"",MK-3118,1207753-03-4,A92JFM5XNU,"",BODYFEUFKHPRCK-ZCZMVWJSSA-N
DB12472,"",Levodropropizine,99291-25-5,3O31P6T4G3,"",PTVWPYVOOKLBCG-ZDUSSCGKSA-N
DB12473,"",Taurolidine,19388-87-5,8OBZ1M4V3V,"",AJKIRUJIDFJUKJ-UHFFFAOYSA-N
DB12474,"",Lynestrenol,52-76-6,N2Z8ALG4U5,"",YNVGQYHLRCDXFQ-XGXHKTLJSA-N
DB12475,"",Biphenyl dimethyl dicarboxylate,792-74-5,K61BXA0U9C,"Dimethyl 4,4'-biphenyldicarboxylate | Nissel",BKRIRZXWWALTPU-UHFFFAOYSA-N
DB12476,"",CPG-52852,532959-63-0,6PJC3KPK6S,"",YZOQZEXYFLXNKA-UHFFFAOYSA-N
DB12477,"",Perfluoro tert-butylcyclohexane,84808-64-0,3ZX1Z33VUU,Oxycyte,VLTXBOGHSBHSAC-UHFFFAOYSA-N
DB12478,"",Piribedil,3605-01-4,DO22K1PRDJ,"",OQDPVLVUJFGPGQ-UHFFFAOYSA-N
DB12479,"",Zabofloxacin,219680-11-2,LV66BA6V2G,"",ZNPOCLHDJCAZAH-UHFFFAOYSA-N
DB12480,DB05910,Betulinic Acid,472-15-1,4G6A18707N,beta-betulinic acid,QGJZLNKBHJESQX-FZFNOLFKSA-N
DB12481,"",Barium,7440-39-3,24GP945V5T,Ba,DSAJWYNOEDNPEQ-UHFFFAOYSA-N
DB12482,"",Acotiamide,185106-16-5,D42OWK5383,"",TWHZNAUBXFZMCA-UHFFFAOYSA-N
DB12483,"",Copanlisib,1032568-63-0,WI6V529FZ9,"",PZBCKZWLPGJMAO-UHFFFAOYSA-N
DB12484,"",Tetrahydrouridine,18771-50-1,0NIZ8H6OL8,"",UCKYOOZPSJFJIZ-XVKVHKPRSA-N
DB12485,"",Pimonidazole,70132-50-2,46JO4D76R2,"",WVWOOAYQYLJEFD-UHFFFAOYSA-N
DB12486,"",Elobixibat,439087-18-0,865UEK4EJC,"",XFLQIRAKKLNXRQ-UUWRZZSWSA-N
DB12487,"",Promestriene,39219-28-8,GXM4PER6WZ,"",
DB12489,"",Mirvetuximab Soravtansine,1453084-37-1,98DE7VN88D,IMGN853,ZOHXWSHGANNQGO-GGEPYJLJSA-N
DB12490,"",Forigerimod,497156-60-2,1JRB6UKG4Q,"",
DB12491,"",Fasiglifam,1000413-72-8,GLP1W4JXAH,"",BZCALJIHZVNMGJ-HSZRJFAPSA-N
DB12492,"",Piritramide,302-41-0,4RP92LYZ2F,"",IHEHEFLXQFOQJO-UHFFFAOYSA-N
DB12493,"",PD-217014,444088-20-4,K2T93E812G,"",ASBDKEXHKWHAPE-JZYVYDRUSA-N
DB12494,"",SGI-1776,1025065-69-3,72AUA0603W,"",MHXGEROHKGDZGO-UHFFFAOYSA-N
DB12495,"",Selepressin,876296-47-8,8P2T76M0SJ,"",JCVQBJTWWDYUFQ-MRUTUVJXSA-N
DB12497,"",Alagebrium,393121-34-1,DGH49JXB1F,"",LYLFQLCLUXOFOL-UHFFFAOYSA-N
DB12498,"",Mogamulizumab,1159266-37-1,YI437801BE,"",
DB12499,"",Cortexolone 17α-propionate,19608-29-8,XN7MM8XG2M,Cortexolone 17alpha-propionate,GPNHMOZDMYNCPO-PDUMRIMRSA-N
DB12500,DB06165,Fedratinib,936091-26-8,6L1XP550I6,"",JOOXLOJCABQBSG-UHFFFAOYSA-N
DB12501,"",ABT-384,868623-40-9,R5TH77F919,"",CLHMYBJIOZXCEX-MALZWFGSSA-N
DB12504,"",JNJ-40346527,1142363-52-7,3NU609VYNF,"",BNVPFDRNGHMRJS-UHFFFAOYSA-N
DB12505,"",E-7820,289483-69-8,TVH5K7949N,"",LWGUASZLXHYWIV-UHFFFAOYSA-N
DB12506,"",Fenamole,5467-78-7,K4H264PBQ7,PAT,ULIDRMKBVYYVIQ-UHFFFAOYSA-N
DB12507,DB05711,Atecegatran metoxil,433937-93-0,4GU1D587JV,Atecegatran fexenetil,XSNMGLZVFNDDPW-ZWKOTPCHSA-N
DB12508,"",E7107,630100-90-2,R60DZX1E2N,"",MNOMBFWMICHMKG-MGYWSNOQSA-N
DB12509,"",Imeglimin,775351-65-0,UU226QGU97,"",GFICWFZTBXUVIG-SCSAIBSYSA-N
DB12510,"",Ozone,10028-15-6,66H7ZZK23N,"",CBENFWSGALASAD-UHFFFAOYSA-N
DB12511,"",Imiglitazar,250601-04-8,7244710F59,"",ULVDFHLHKNJICZ-QCWLDUFUSA-N
DB12512,"",Verucerfont,885220-61-1,X60608B091,"",VKHVAUKFLBBZFJ-SFHVURJKSA-N
DB12513,"",Omaveloxolone,1474034-05-3,G69Z98951Q,"",RJCWBNBKOKFWNY-IDPLTSGASA-N
DB12514,"",Iofolastat I-123,949575-24-0,AQF0A29T2V,Iofolastat (123 I),OXUUJYOSVPMNKP-ZANJDRPYSA-N
DB12515,"",9-aminocamptothecin,91421-43-1,5MB77ICE2Q,Aminocamptothecin,FUXVKZWTXQUGMW-FQEVSTJZSA-N
DB12517,"",PF-00446687,862281-92-3,63P236Z73I,"",WHPJOAUPIZDJNX-AGGGUQDCSA-N
DB12518,"",Raclopride,84225-95-6,430K3SOZ7G,"",WAOQONBSWFLFPE-VIFPVBQESA-N
DB12519,"",Sarcosine,107-97-1,Z711V88R5F,"",FSYKKLYZXJSNPZ-UHFFFAOYSA-N
DB12520,DB05486,Plozalizumab,1610761-46-0,4XG66BMN0D,"",
DB12521,"",Methyl pyrrolidone,872-50-4,JR9CE63FPM,1-methyl-2-pyrrolidinone | 1-methyl-2-pyrrolidone | 1-methyl-5-pyrrolidinone | 1-methylpyrrolidinone | Methylpyrrolidone | N-methyl-2-pyrrolidone | N-methyl-pyrrolidone | N-methylpyrrolidone | NMP,SECXISVLQFMRJM-UHFFFAOYSA-N
DB12522,"",Toreforant,952494-46-1,U6LA7G393X,"",FCRFVPZAXGJLPW-UHFFFAOYSA-N
DB12523,"",Mizolastine,108612-45-9,244O1F90NA,"",PVLJETXTTWAYEW-UHFFFAOYSA-N
DB12524,"",BI-671800,1093108-50-9,721F767LHB,"",XEOSTBFUCNZKGS-UHFFFAOYSA-N
DB12525,"",Molgramostim,99283-10-0,B321AL142J,"",
DB12526,"",Batefenterol,743461-65-6,1IAT42T80T,"",URWYQGVSPQJGGB-DHUJRADRSA-N
DB12527,"",Sofinicline,799279-80-4,SQC232V4YY,"",MBQYQLWSBRANKQ-IMTBSYHQSA-N
DB12528,"",Glyceryl Trierucate,2752-99-0,I0IDQ0M20R,"",XDSPGKDYYRNYJI-IUPFWZBJSA-N
DB12529,"",Nitrite,14797-65-0,J39976L608,Nitrite anion | Nitrite ion,IOVCWXUNBOPUCH-UHFFFAOYSA-M
DB12530,"",Inebilizumab,1299440-37-1,74T7185BMM,"",
DB12531,"",Lobucavir,127759-89-1,8U5PYQ1R2E,"",GWFOVSGRNGAGDL-FSDSQADBSA-N
DB12532,"",Oxethazaine,126-27-2,IP8QT76V17,Oxetacaine,FTLDJPRFCGDUFH-UHFFFAOYSA-N
DB12533,"",Cevipabulin,849550-05-6,P14M0DWS2J,"",ZUZPCOQWSYNWLU-VIFPVBQESA-N
DB12534,"",Mavrilimumab,1085337-57-0,1158JD1P9A,CAM-3001,
DB12535,"",AC-430,1241914-87-3,E7YVO9NSJ9,"",DCRWIATZWHLIPN-UHFFFAOYSA-N
DB12536,"",N-acetylmannosamine,3615-17-6,X80PR7P73R,MANNAC,MBLBDJOUHNCFQT-WCTZXXKLSA-N
DB12537,"",Benzodiazepine,12794-10-4,M0Q7802G2B,"",SVUOLADPCWQTTE-UHFFFAOYSA-N
DB12538,"",Nepadutant,183747-35-5,XW59TYL1XH,"",NGCNKEZHGRXHNL-WVWQGFTISA-N
DB12539,"",Oltipraz,64224-21-1,6N510JUL1Y,"",CKNAQFVBEHDJQV-UHFFFAOYSA-N
DB12540,"",Lecozotan,434283-16-6,48854OTZ5E,"",NRPQELCNMADTOZ-OAQYLSRUSA-N
DB12541,"",SAR-405838,1303607-60-4,8570LZ3RCA,"",IDKAKZRYYDCJDU-HBMMIIHUSA-N
DB12542,"",GSK-356278,720704-34-7,1QTA9P992C,"",AWDJJMXJUOHGLC-UHFFFAOYSA-N
DB12543,"",Samidorphan,852626-89-2,7W2581Z5L8,"",RYIDHLJADOKWFM-MAODMQOUSA-N
DB12545,"",Indobufen,63610-08-2,6T9949G4LZ,"",AYDXAULLCROVIT-UHFFFAOYSA-N
DB12547,"",LY-2886721,1262036-50-9,2CQ62IWB67,"",NIDRNVHMMDAAIK-YPMLDQLKSA-N
DB12548,DB05206,Sparsentan,254740-64-2,9242RO5URM,"",WRFHGDPIDHPWIQ-UHFFFAOYSA-N
DB12549,"",Pyrazoloacridine,99009-20-8,L24XJN68OW,"",HZCWPKGYTCJSEB-UHFFFAOYSA-N
DB12550,"",Taladegib,1258861-20-9,QY8BWX1LJ5,"",SZBGQDXLNMELTB-UHFFFAOYSA-N
DB12551,"",Idazoxan,79944-58-4,Y310PA316B,"",HPMRFMKYPGXPEP-UHFFFAOYSA-N
DB12553,"",Fluocinolone,807-38-5,CT1IX58L9S,"",UUOUOERPONYGOS-CLCRDYEYSA-N
DB12554,"",Mebeverine,3625-06-7,7F80CC3NNV,"",VYVKHNNGDFVQGA-UHFFFAOYSA-N
DB12555,DB05026,Nelotanserin,839713-36-9,4ZA73QEW2P,"",COSPVUFTLGQDQL-UHFFFAOYSA-N
DB12556,"",MK-5108,1010085-13-8,H8J407531S,"",LCVIRAZGMYMNNT-VVONHTQRSA-N
DB12557,"",FK-614,193012-35-0,V5Q32BZX79,"",UYGZODVVDUIDDQ-UHFFFAOYSA-N
DB12558,"",AEE-788,497839-62-0,F9JLR95I3I,"",OONFNUWBHFSNBT-HXUWFJFHSA-N
DB12559,"",EC-17,583037-91-6,V7YQ6134AE,EC17 (Folate-FITC) | Folate-FITC | Folate-fluorescein conjugate,ZMTAPBHUSYTHBY-PMERELPUSA-N
DB12560,"",Blosozumab,1132758-87-2,83YOM0NEL5,"",
DB12561,"",WNT-974,1243244-14-5,U27F40013Q,"",XXYGTCZJJLTAGH-UHFFFAOYSA-N
DB12562,"",Setipiprant,866460-33-5,BHF20LA2GM,"",IHAXLPDVOWLUOS-UHFFFAOYSA-N
DB12563,"",MK-0686,578727-68-1,M310323W0U,"",WZZIQHIQMWJNLU-LLVKDONJSA-N
DB12564,"",Gemcitabine elaidate,210829-30-4,231C73W7LG,"",HESSNRGIEVBPRB-QDDPNBLJSA-N
DB12565,DB05921,Abexinostat,783355-60-2,IYO470654U,ABEXINOSTAT,MAUCONCHVWBMHK-UHFFFAOYSA-N
DB12566,"",Decernotinib,944842-54-0,MZK2GP0RHK,Adelatinib,ASUGUQWIHMTFJL-QGZVFWFLSA-N
DB12567,"",Camicinal,923565-21-3,3C8348951H,"",RZKDEGZIFSJVNA-IBGZPJMESA-N
DB12568,"",Tecemotide,221214-84-2,Q7Y026G2CX,"",
DB12569,DB05640,Tonapofylline,340021-17-2,83VNU4U44T,"",ZWTVVWUOTJRXKM-UHFFFAOYSA-N
DB12570,"",CC-223,1228013-30-6,I8RA3543SY,"",UFKLYTOEMRFKAD-SHTZXODSSA-N
DB12571,"",Rimacalib,215174-50-8,BZ76J3N815,"",MYTIJGWONQOOLC-HNNXBMFYSA-N
DB12572,"",Pexacerfont,459856-18-9,LF1VBG4ZUK,"",LBWQSAZEYIZZCE-SNVBAGLBSA-N
DB12573,"",LY-2452473,1029692-15-6,XKW9MYF94Y,"",IHIWYQYVBNODSV-KRWDZBQOSA-N
DB12574,"",LY-295501,150869-74-2,240Y4YO0TN,"",VAMFSFIPDOODFH-UHFFFAOYSA-N
DB12575,"",Ronopterin,185243-78-1,1D1Z87AY23,"",NDSDGUULXHNXGA-RPDRRWSUSA-N
DB12576,"",AZD-3043,579494-66-9,372AB76LQL,"",QPUVKSKJCNGSGT-UHFFFAOYSA-N
DB12577,"",Fosbretabulin,222030-63-9,I5590ES2QZ,"",WDOGQTQEKVLZIJ-WAYWQWQTSA-N
DB12578,"",Lexaptepid Pegol,1390631-57-8,CTL75X0V60,"",
DB12579,"",JNJ-37822681,935776-74-2,GJB2URS7NJ,"",UVUYWJWYRLJHEN-UHFFFAOYSA-N
DB12580,"",Tradipitant,622370-35-8,NY0COC51FI,"",CAVRKWRKTNINFF-UHFFFAOYSA-N
DB12581,DB05603,Ozarelix,295350-45-7,Q1IF8M2YL3,"",KATZUZNTRINHDT-HALMFYTRSA-N
DB12582,"",Piperine,94-62-2,U71XL721QK,Bioperine,MXXWOMGUGJBKIW-YPCIICBESA-N
DB12583,"",Maltodextrin,9050-36-6,7CVR7L4A2D,"",
DB12584,"",Bimagrumab,1356922-05-8,N15SW1DIV8,"",
DB12585,"",Ondelopran,676501-25-0,4VZT670SD9,"",QWNDOCKIKKQJNN-UHFFFAOYSA-N
DB12586,"",Anhydrovinblastine,38390-45-3,5B622U08B3,"",FFRFGVHNKJYNOV-ZCIMLLHDSA-N
DB12587,"",Razupenem,426253-04-5,26020H3Q1L,"",XFGOMLIRJYURLQ-GOKYHWASSA-N
DB12588,"",AZD-1480,935666-88-9,KL2Z2TLF01,"",PDOQBOJDRPLBQU-QMMMGPOBSA-N
DB12589,"",Dacetuzumab,880486-59-9,UT59FF4T5X,"",
DB12590,"",Indiplon,325715-02-4,8BT63DA42E,"",CBIAWPMZSFFRGN-UHFFFAOYSA-N
DB12591,"",BMS-911543,1271022-90-2,7N03P021J8,"",JCINBYQJBYJGDM-UHFFFAOYSA-N
DB12592,"",EC-18,221139-79-3,88928BS57E,"",GAKUNXBDVGLOFS-DUZKARGPSA-N
DB12593,"",Apaziquone,114560-48-4,H464ZO600O,EOQUIN,MXPOCMVWFLDDLZ-NSCUHMNNSA-N
DB12594,"",AZD-9056,345304-65-6,F13K378W4L,"",HSQAARMBHJCUOK-UHFFFAOYSA-N
DB12595,"",Na-1,500992-11-0,D45TI2TWMA,"",
DB12596,"",Combretastatin,82855-09-2,7O62J06F18,"",LGZKGOGODCLQHG-CYBMUJFWSA-N
DB12597,"",ABL-001,1492952-76-7,L1F3R18W77,"",VOVZXURTCKPRDQ-CQSZACIVSA-N
DB12598,"",Nafamostat,81525-10-2,Y25LQ0H97D,FUT-175 | Nafamostat dimethanesulfonate | Nafamostat mesilate,MQQNFDZXWVTQEH-UHFFFAOYSA-N
DB12601,"",Sonolisib,502632-66-8,987796874T,"",QIUASFSNWYMDFS-NILGECQDSA-N
DB12602,"",Pentetreotide,138661-02-6,G083B71P98,"",CNLWNYCFDMAZCB-HUVROIHYSA-N
DB12604,"",Sisomicin,32385-11-8,X55XSL74YQ,"",URWAJWIAIPFPJE-YFMIWBNJSA-N
DB12605,"",Etripamil,1593673-23-4,S82A18Y42P,"",VAZNEHLGJGSQEL-MHZLTWQESA-N
DB12606,"",Netivudine,84558-93-0,F7K51T0Q1W,"",QLOCVMVCRJOTTM-SDNRWEOFSA-N
DB12607,"",Diridavumab,1393659-46-5,JFC86A9HL9,"",
DB12608,"",Emixustat,1141777-14-1,02DZ1HBF0M,"",WJIGGYYSZBWCGC-MRXNPFEDSA-N
DB12609,"",Tovetumab,1243266-04-7,2XY62K75UV,"",
DB12610,DB05994,Ebselen,60940-34-3,40X2P7DPGH,"",DYEFUKCXAQOFHX-UHFFFAOYSA-N
DB12611,"",PF-477736,952021-60-2,XO23PGZ0SM,"",NDEXUOWTGYUVGA-LJQANCHMSA-N
DB12612,"",Ozanimod,1306760-87-1,Z80293URPV,"",XRVDGNKRPOAQTN-FQEVSTJZSA-N
DB12613,DB05907 | DB05588,Davunetide,211439-12-2,GF00K3IIWE,"",DWLTUUXCVGVRAV-XWRHUKJGSA-N
DB12614,"",Reparixin,266359-83-5,U604E1NB3K,"",KQDRVXQXKZXMHP-LLVKDONJSA-N
DB12615,"",Plazomicin,1154757-24-0,LYO9XZ250J,"",IYDYFVUFSPQPPV-PEXOCOHZSA-N
DB12616,"",Sprifermin,890058-52-3,UEJ4E476ZP,"",
DB12617,"",Mizoribine,50924-49-7,4JR41A10VP,BREDININ,HZQDCMWJEBCWBR-UUOKFMHZSA-N
DB12618,"",Apocynin,498-02-2,B6J7B9UDTR,Acetovanillone,DFYRUELUNQRZTB-UHFFFAOYSA-N
DB12619,"",BMS-188797,172481-83-3,0HG7S0S581,4-desacetylpaclitaxel 4-methyl carbonate,GMJWGJSDPOAZTP-MIDYMNAOSA-N
DB12620,"",Nerve Growth Factor,9061-61-4,V7FWP1D62O,"",
DB12621,"",ST-101,887603-94-3,7TTT61784C,"",QZWYXEBIQWJXAR-UHFFFAOYSA-N
DB12622,"",Lupeol,545-47-1,O268W13H3O,"",MQYXUWHLBZFQQO-QGTGJCAVSA-N
DB12623,"",Taprenepag,752187-80-7,9CD894KUMJ,"",MFFBXYNKZHTCEY-UHFFFAOYSA-N
DB12624,"",Octenidine,71251-02-0,OZE0372S5A,"",ZVXNYZWXUADSRV-UHFFFAOYSA-N
DB12625,"",Evogliptin,1222102-29-5,09118300L7,"",LCDDAGSJHKEABN-MLGOLLRUSA-N
DB12626,"",Senrebotase,1290102-81-6,8SQP8A30GG,"",
DB12627,"",GSK-1292263,1032823-75-8,R1J57STA6O,"",AYJRTVVIBJSSKN-UHFFFAOYSA-N
DB12628,"",Methyl-D9-choline,50673-41-1,Y1HDI47S6K,"",OEYIOHPDSNJKLS-GQALSZNTSA-N
DB12629,"","3,5-diiodothyropropionic acid",1158-10-7,1HTO2X0SJ9,DITPA,WONYMNWUJVKVII-UHFFFAOYSA-N
DB12630,"",Isopentyl 2-cyanoacrylate,19475-26-4,3977IRA64J,"",GASDVTHQNCFANM-UHFFFAOYSA-N
DB12631,"",Aclerastide,227803-63-6,YYD6UT8T47,"",RUBMHAHMIJSMHA-LBWFYSSPSA-N
DB12632,"",JNJ-41443532,1228650-83-6,0OJB0LES1A,"",CFKBNYUHQSQBSX-CYWCHRQTSA-N
DB12633,"",BMS-184476,160237-25-2,3811W2NBZ8,7-methylthiomethylpaclitaxel,UBJAHGAUPNGZFF-XOVTVWCYSA-N
DB12634,"",Navicixizumab,1638338-43-8,1W14T9L25W,"",
DB12635,"",Aleplasinin,481629-87-2,LL56J87F3X,"",HSXLMAFNWCSZGP-UHFFFAOYSA-N
DB12636,"",Samalizumab,1073059-33-2,64EUX713G6,"",
DB12637,"",Onapristone,96346-61-1,H6H7G23O3N,"",IEXUMDBQLIVNHZ-YOUGDJEHSA-N
DB12638,"",PU-H71,873436-91-0,06IVK87M04,"",SUPVGFZUWFMATN-UHFFFAOYSA-N
DB12639,"",Telbermin,205887-54-3,22G76ZW50X,"",
DB12640,"",CP-609754,1190094-64-4,L0S47W9GPY,"",JAHDAIPFBPPQHQ-GDLZYMKVSA-N
DB12641,"",Tedatioxetine,508233-95-2,5H681S8O3S,"",CVASBKDYSQKLSO-UHFFFAOYSA-N
DB12642,"",Olumacostat glasaretil,1261491-89-7,4W6JDK2PLY,"",FYJLDICZGDFWKP-UHFFFAOYSA-N
DB12643,"",Nelivaptan,439687-69-1,3TY57MQ4OA,"",NJXZWIIMWNEOGJ-WEWKHQNJSA-N
DB12644,"",AZD-2066,934282-55-0,MQ908Y1ZB2,"",SXWHYTICXCLKDG-GFCCVEGCSA-N
DB12645,"",Givinostat,497833-27-9,5P60F84FBH,"",YALNUENQHAQXEA-UHFFFAOYSA-N
DB12647,"",Tocotrienol,6829-55-6,0867I0N41V,"",GJJVAFUKOBZPCB-ZGRPYONQSA-N
DB12648,"",Nona-arginine,143413-47-2,PK7O6W0U44,Nona-L-arginine,XUNKPNYCNUKOAU-VXJRNSOOSA-N
DB12649,"",Ibipinabant,464213-10-3,O5CSC6WH1T,"",AXJQVVLKUYCICH-OAQYLSRUSA-N
DB12650,"",L-deprenyl-D2 C-11,,F2796O8AEN,(11C)L-deprenyl-D2,MEZLKOACVSPNER-FDJJMKDCSA-N
DB12651,DB06120,Bardoxolone,218600-44-3,7HT68L8941,"",TXGZJQLMVSIZEI-UQMAOPSPSA-N
DB12652,"",Endothelin-1,117399-94-7,2K62B8Z6XF,Endothelin (porcine) | Endothelin 1 (human) | Endothelin 1 (pig) | Endothelin 1 (rat) | Human endothelin,
DB12654,"",GSK-376501,1010412-80-2,7511RY999U,"",OIDYMQICWGYEDR-UHFFFAOYSA-N
DB12655,DB05922,Patidegib,1037210-93-7,JT96FPU35X,Saridegib,HZLFFNCLTRVYJG-WWGOJCOQSA-N
DB12656,"",Somatorelin,83930-13-6,4UR7N9Z9MM,GHRH,
DB12657,"",JNJ-42396302,1298030-18-8,P5M4972608,"",BPLVDYJDAVYLRQ-UHFFFAOYSA-N
DB12658,"",AFN-1252,620175-39-5,T3O718IKKM,"",QXTWSUQCXCWEHF-JXMROGBWSA-N
DB12659,"",SJ-733,1424799-20-1,VT3A7NA96K,"",VKCPFWKTFZAOTO-LEWJYISDSA-N
DB12660,"",Samatasvir,1312547-19-5,21P699C5FC,"",ATOLIHZIXHZSBA-BTSKBWHGSA-N
DB12661,"",Urapidil,34661-75-1,A78GF17HJS,"",ICMGLRUYEQNHPF-UHFFFAOYSA-N
DB12662,"",Naveglitazar,476436-68-7,Y995M7GM0G,"",OKJHGOPITGTTIM-DEOSSOPVSA-N
DB12663,"",Letrazuril,103337-74-2,U8736VCB22,"",XQKYUBTUOHHNDV-UHFFFAOYSA-N
DB12664,DB06296,Indantadol,202844-10-8,Z3867B9SQP,"",MNLULKBKWKTZPE-UHFFFAOYSA-N
DB12665,"",Isoquercetin,482-35-9,6HN2PC637T,Quercetin 3-O-glucopyranoside | Quercetin-3-O-glucoside,OVSQVDMCBVZWGM-QSOFNFLRSA-N
DB12666,"",Emapunil,226954-04-7,OG837L732J,"",NBMBIEOUVBHEBM-UHFFFAOYSA-N
DB12667,"",Protionamide,14222-60-7,76YOO33643,Prothionamide,VRDIULHPQTYCLN-UHFFFAOYSA-N
DB12668,"",Metenkefalin,58569-55-4,9JEZ9OD3AS,"",YFGBQHOOROIVKG-FKBYEOEOSA-N
DB12669,"",4SC-203,895533-09-2,RFG3GJ6251,"",MAFACRSJGNJHCF-UHFFFAOYSA-N
DB12670,DB05360,Rolofylline,136199-02-5,7805S5HIHX,"",PJBFVWGQFLYWCB-QUYAXPHCSA-N
DB12671,"",Beloranib,251111-30-5,FI471K8BU6,"",ZEZFKUBILQRZCK-MJSCXXSSSA-N
DB12672,"",Icaritin,118525-40-9,UFE666UELY,"",TUUXBSASAQJECY-UHFFFAOYSA-N
DB12673,"",ATX-914,,8VK61D7U5D,"",ALANRBCCCQEPFZ-UHFFFAOYSA-N
DB12674,"",Lurbinectedin,497871-47-3,2CN60TN6ZS,"",YDDMIZRDDREKEP-HWTBNCOESA-N
DB12675,"",PF-04995274,1331782-27-4,XI179PG9LV,"",WLLOFQROROXOMO-GOSISDBHSA-N
DB12676,"",Modufolin,31690-11-6,Z8R4A37V9Q,6R-MTHF,QYNUQALWYRSVHF-OLZOCXBDSA-N
DB12677,"",Soblidotin,149606-27-9,DQC51A0WQH,"",DZMVCVHATYROOS-ZBFGKEHZSA-N
DB12678,"",Relamorelin,661472-41-9,BIW199E18V,"",KUBPNVYPKPWGRJ-LIVOIKKVSA-N
DB12679,"",WP 1066,857064-38-1,63V8AIE65T,"",VFUAJMPDXIRPKO-LQELWAHVSA-N
DB12680,"",Intepirdine,607742-69-8,2IOB2M82HY,"",JJZFWROHYSMCMU-UHFFFAOYSA-N
DB12681,"",Salirasib,162520-00-5,MZH0OM550M,"",WUILNKCFCLNXOK-CFBAGHHKSA-N
DB12682,"",Mubritinib,366017-09-6,V734AZP9BR,"",ZTFBIUXIQYRUNT-MDWZMJQESA-N
DB12683,"",Lumretuzumab,1448327-63-6,Y6M3205516,"",
DB12684,"",Aviscumine,223577-45-5,4B18YVW82N,"",
DB12685,"",K-134,189362-06-9,J9J6NK6W4U,"",ULGNGSQNNMKROG-WOJBJXKFSA-N
DB12686,"",PHA-793887,718630-59-2,MKS45S912B,"",HUXYBQXJVXOMKX-UHFFFAOYSA-N
DB12687,"",Vesatolimod,1228585-88-3,O8M467C50G,"",VFOKSTCIRGDTBR-UHFFFAOYSA-N
DB12688,"",Moxetumomab Pasudotox,1020748-57-5,2NDX4B6N8F,"",
DB12689,"",Azeliragon,603148-36-3,LPU25F15UQ,"",KJNNWYBAOPXVJY-UHFFFAOYSA-N
DB12690,"",LY-2584702,1082949-67-4,I4965C6W4O,"",FYXRSVDHGLUMHB-UHFFFAOYSA-N
DB12691,"",UK-432097,380221-63-6,8L3OAJ1R5A,"",ZOTHAEBAWXWVID-HXEFRTELSA-N
DB12692,"",Gusperimus,98629-43-7,UJ0ZJ76DO9,"",IDINUJSAMVOPCM-UHFFFAOYSA-N
DB12693,"",Ritanserin,87051-43-2,145TFV465S,"",JUQLTPCYUFPYKE-UHFFFAOYSA-N
DB12694,"",CE-326597,870615-40-0,1FGZ6L9SF2,"",UBNMGTSDHSQBEL-PMERELPUSA-N
DB12695,"",Phenethyl Isothiocyanate,2257-09-2,6U7TFK75KV,"",IZJDOKYDEWTZSO-UHFFFAOYSA-N
DB12696,"",BMS-582949,623152-17-0,CR743OME9E,"",GDTQLZHHDRRBEB-UHFFFAOYSA-N
DB12697,"",Methylselenocysteine,26046-90-2,TWK220499Z,SE-METHYL-SELENO-L-CYSTEINE,XDSSPSLGNGIIHP-VKHMYHEASA-N
DB12698,DB05435,Ibalizumab,680188-33-4,LT369U66CE,"",
DB12699,"",Balugrastim,527698-09-5,T6K4P3HIU8,"",
DB12700,"",Solamargine,20311-51-7,8KG991E7BN,"",MBWUSSKCCUMJHO-ZGXDEBHDSA-N
DB12701,"",Intetumumab,725735-28-4,GQE1BJE2NI,"",
DB12702,DB05655,Velusetrag,866933-46-2,J4VNV64ARB,"",HXLOHDZQBKCUCR-WOZUAGRISA-N
DB12703,"",Omipalisib,1086062-66-9,1X8F5A3NA0,"",CGBJSGAELGCMKE-UHFFFAOYSA-N
DB12704,"",Spiradoline,87151-85-7,N18ZH0M4NP,"",NYKCGQQJNVPOLU-ONTIZHBOSA-N
